final score,7017232: I am a gamer.,7017233: How many days per week do you game?,7017234: How often do you game in a team?,7017235: List the top 5 games you play with the most frequent first.,7017236: Does your gaming make you a better team player? How?,CODE,Gamer Group
96,True,4.0,Most of the time,"MLB the Show 22,Call of Duty: Warzone,Multiverses,Call of Duty: Zombies,Rainbow Six Seige","I believe video games make me a better team player because for any team to succeed in any game it requires communication. You can choose several paths when playing as a team like being the guy constantly on his own losing the battles, the leader giving general direction to the team, or support to ensure everyone is at the best of their abilities. In order to decide whether to advance or play with certain **strategy** these decisions have to be made as a team. A team is only as strong as its weakest link so recognizing the strengths and weaknesses of every member can allow you to prioritize certain tasks over another. It can also help determine where your teammates may need your support to prevent anyone from feeling alone or behind. Interacting with people on a daily basis creates a common goal and stronger sense of community between the group. You want to succeed but also want to see your friends succeed just the same. All these lessons can be found being a gamer.",PRO-STR,High Frequency
96,True,4.0,Most of the time,"MLB the Show 22,Call of Duty: Warzone,Multiverses,Call of Duty: Zombies,Rainbow Six Seige","I believe video games make me a better team player because for any team to succeed in any game it requires communication. You can choose several paths when playing as a team like being the guy constantly on his own losing the battles, the leader giving general direction to the team, or support to ensure everyone is at the best of their abilities. In order to decide whether to advance or play with certain strategy these decisions have to be made as a team. A team is only as strong as its weakest link so recognizing the strengths and weaknesses of every member can allow you to prioritize certain tasks over another. It can also help determine where your teammates may need your support to prevent anyone from feeling alone or behind. Interacting with people on a daily basis creates a **common goal** and stronger sense of community between the group. You want to succeed but also want to see your friends succeed just the same. All these lessons can be found being a gamer.",PRO-GOL,High Frequency
96,True,4.0,Most of the time,"MLB the Show 22,Call of Duty: Warzone,Multiverses,Call of Duty: Zombies,Rainbow Six Seige","I believe video games make me a better **team player** because for any team to succeed in any game it requires communication. You can choose several paths when playing as a team like being the guy constantly on his own losing the battles, the leader giving general direction to the team, or support to ensure everyone is at the best of their abilities. In order to decide whether to advance or play with certain strategy these decisions have to be made as a team. A team is only as strong as its weakest link so recognizing the strengths and weaknesses of every member can allow you to prioritize certain tasks over another. It can also help determine where your teammates may need your support to prevent anyone from feeling alone or behind. Interacting with people on a daily basis creates a common goal and stronger sense of **community** between the **group**. You want to succeed but also want to see your friends succeed just the same. All these lessons can be found being a gamer.",INT-GRP,High Frequency
96,True,4.0,Most of the time,"MLB the Show 22,Call of Duty: Warzone,Multiverses,Call of Duty: Zombies,Rainbow Six Seige","I believe video games make me a better team player because for any team to succeed in any game it requires communication. You can choose several paths when playing as a team like being the guy constantly on his own losing the battles, the leader giving general direction to the team, or **support** to ensure everyone is at the best of their abilities. In order to decide whether to advance or play with certain strategy these decisions have to be made as a team. A team is only as strong as its weakest link so recognizing the strengths and weaknesses of every member can allow you to prioritize certain tasks over another. It can also **help** determine where your teammates may need your **support** to prevent anyone from feeling alone or behind. Interacting with people on a daily basis creates a common goal and stronger sense of community between the group. You want to succeed but also want to see your friends succeed just the same. All these lessons can be found being a gamer.",INT-OTH,High Frequency
96,True,4.0,Most of the time,"MLB the Show 22,Call of Duty: Warzone,Multiverses,Call of Duty: Zombies,Rainbow Six Seige","I believe video games make me a better team player because for any team to succeed in any game it requires communication. You can choose several paths when playing as a team like being the guy constantly on his own losing the battles, the leader giving general direction to the team, or support to ensure everyone is at the best of their abilities. In order to decide whether to advance or play with certain strategy these decisions have to be made as a team. A team is only as strong as its weakest link so recognizing the strengths and weaknesses of every member can allow you to prioritize certain tasks over another. It can also help determine where your teammates may need your support to prevent anyone from feeling **alone** or behind. Interacting with people on a daily basis creates a common goal and stronger sense of community between the group. You want to succeed but also want to see your friends succeed just the same. All these lessons can be found being a gamer.",DEF-SLO,High Frequency
96,True,3.0,Most of the time,"Apex Legends ,Teamfight Tactics ,Valorant ,League of Legends ,Call of Duty","I believe that depending on the type of game or genre of game that someone plays would influence how much of a team player you are. **Specific** games where you are able to carry a team or group of people have less of an effect than one which is more dependent on teammates. Games such as Valorant are a weird middle ground as each player is a necessary component for a successful team, but there is also the opportunity to carry alone. Apex legends in my mind would be the best example of why gaming would make you a better team player as it heavily focuses on team coordination to win games. ",COM-CLR,Low Frequency
96,True,3.0,Most of the time,"Apex Legends ,Teamfight Tactics ,Valorant ,League of Legends ,Call of Duty","I believe that depending on the type of game or genre of game that someone plays would influence how much of a team player you are. Specific games where you are able to carry a team or group of people have less of an effect than one which is more dependent on teammates. Games such as Valorant are a weird middle ground as each player is a necessary component for a successful team, but there is also the opportunity to carry alone. Apex legends in my mind would be the best example of why gaming would make you a better team player as it heavily focuses on **team coordination** to win games. ",CLB-COP,Low Frequency
96,True,3.0,Most of the time,"Apex Legends ,Teamfight Tactics ,Valorant ,League of Legends ,Call of Duty","I believe that depending on the type of game or genre of game that someone plays would influence how much of a **team player** you are. Specific games where you are able to carry a team or **group** of people have less of an effect than one which is more dependent on teammates. Games such as Valorant are a weird middle ground as each player is a necessary component for a successful team, but there is also the opportunity to carry alone. Apex legends in my mind would be the best example of why gaming would make you a better **team player** as it heavily focuses on team coordination to win games. ",INT-GRP,Low Frequency
96,True,3.0,Most of the time,"Apex Legends ,Teamfight Tactics ,Valorant ,League of Legends ,Call of Duty","I believe that depending on the type of game or genre of game that someone plays would influence how much of a team player you are. Specific games where you are able to carry a team or group of people have less of an effect than one which is more dependent on teammates. Games such as Valorant are a weird middle ground as each player is a necessary component for a successful team, but there is also the opportunity to carry **alone**. Apex legends in my mind would be the best example of why gaming would make you a better team player as it heavily focuses on team coordination to win games. ",DEF-SLO,Low Frequency
96,True,2.0,Some of the time,"Call of Duty,Age of Empires,Minecraft,World of Warships,Assassins Creed","When I try it with friends, I think it makes me a better team player. It challenges my **skills**, tests the decisions we make as a team, and reinforces my communication **skills** with others when we are working towards a goal in the game. 

NOTE: I mention ""with friends"" because, for gaming, it is rare for me to play a team game without them.",CLB-MNG,Low Frequency
96,True,2.0,Some of the time,"Call of Duty,Age of Empires,Minecraft,World of Warships,Assassins Creed","When I try it with friends, I think it makes me a better team player. It challenges my skills, tests the decisions we make as a team, and reinforces my communication skills with others when we are working towards a **goal** in the game. 

NOTE: I mention ""with friends"" because, for gaming, it is rare for me to play a team game without them.",PRO-GOL,Low Frequency
96,True,2.0,Some of the time,"Call of Duty,Age of Empires,Minecraft,World of Warships,Assassins Creed","When I try it with friends, I think it makes me a better **team player**. It challenges my skills, tests the decisions we make as a team, and reinforces my communication skills with others when we are working towards a goal in the game. 

NOTE: I mention ""with friends"" because, for gaming, it is rare for me to play a team game without them.",INT-GRP,Low Frequency
96,True,5.0,Half of the time,"Battlefield 2042,Deep Rock Galactic,Cyberpunk 2077,Stellaris,Shredders",I think that gaming does make me a better team player because it can reinforce behaviors that promote teamwork. For example in Deep Rock Galactic there are multiple classes that each have unique **abilities**/tools that can synergize together to make completing missions easier to complete. Utilizing these synergies also can allow you to complete missions on harder difficulties which allows you to receive more resources for each mission completed. This can parallel team work in non-gaming situations because knowing how to utilize the different **skills** and areas of **expertise** that different individuals have allows a team to produce a better product than if they just focused on only one persons **abilities**.  ,CLB-MNG,High Frequency
96,True,5.0,Half of the time,"Battlefield 2042,Deep Rock Galactic,Cyberpunk 2077,Stellaris,Shredders",I think that gaming does make me a better team player because it can reinforce behaviors that promote teamwork. For example in Deep Rock Galactic there are multiple classes that each have unique abilities/tools that can synergize together to make completing missions easier to complete. Utilizing these synergies also can allow you to complete missions on harder difficulties which allows you to receive more resources for each **mission** completed. This can parallel team work in non-gaming situations because knowing how to utilize the different skills and areas of expertise that different individuals have allows a team to produce a better product than if they just focused on only one persons abilities.  ,PRO-GOL,High Frequency
96,True,5.0,Half of the time,"Battlefield 2042,Deep Rock Galactic,Cyberpunk 2077,Stellaris,Shredders",I think that gaming does make me a better **team player** because it can reinforce behaviors that promote **teamwork**. For example in Deep Rock Galactic there are multiple classes that each have unique abilities/tools that can synergize together to make completing missions easier to complete. Utilizing these synergies also can allow you to complete missions on harder difficulties which allows you to receive more resources for each mission completed. This can parallel team work in non-gaming situations because knowing how to utilize the different skills and areas of expertise that different individuals have allows a team to produce a better product than if they just focused on only one persons abilities.  ,INT-GRP,High Frequency
97,True,4.0,Half of the time,"Battlefront 2,Super Smash Bros. ,Halo,Super Metroid,Mario Strikers","Although I wouldn't say that gaming has had a huge impact on my ability to be a team player, it has helped me recognize some skills that are necessary to be a good team member, such as **clear** and **precise** communication among team members, which is critical in both team-based games and team-based projects.",COM-CLR,High Frequency
97,True,4.0,Half of the time,"Battlefront 2,Super Smash Bros. ,Halo,Super Metroid,Mario Strikers","Although I wouldn't say that gaming has had a huge impact on my ability to be a team player, it has helped me recognize some **skills** that are necessary to be a good team member, such as clear and precise communication among team members, which is critical in both team-based games and team-based projects.",CLB-MNG,High Frequency
97,True,4.0,Half of the time,"Battlefront 2,Super Smash Bros. ,Halo,Super Metroid,Mario Strikers","Although I wouldn't say that gaming has had a huge impact on my ability to be a **team player**, it has helped me recognize some skills that are necessary to be a good team member, such as clear and precise communication among team members, which is critical in both team-based games and team-based projects.",INT-GRP,High Frequency
97,True,2.0,Most of the time,"Rainbow Six Seige,Rocket League,Minecraft,Call of Duty,League of Legends",I think so because in a lot of those games you need to work with others to try and beat the other team. If you only focus on yourself then you will probably end up hurting your turn and make it impossible to win.,UNCODED,Low Frequency
97,True,3.0,Some of the time,"Overwatch,Resident Evil,Clash of Clans,Super Smash Bros,Various single player games on the Nintendo Switch","I would say it goes both ways.  I play a lot of single player games which don't really have anything to do with team playing, though I play Overwatch a lot, which is a pretty competitive game.  Granted, I usually just play with my brother, with every other player online being muted in the voice chat to limit communication to a text chat.  However, some ways I have noticed that it affects my team playing, even if minor, are how I deal with things that happen in regards to my team and the enemy team.  The competitiveness of the game can easily put me in a ""salty"", if not angry, mood, which is definitely a con of gaming for being a team player.  I've noticed that being angry with team mates affects my own ability to play, so trying to avoid these moods is good not only for me individually, but resultingly helpful for my whole team. Taking breaks whenever these moods begin has proven to be one way of dealing with this.  Additionally, typing things into the chat that are friendly, like wishing good luck before the game starts or complimenting an enemy player that beats you, helps to keep the mood of the game good.  Not only do I often play better with this, but after the game finishes, I come out of it feeling good about how the game went, and happy to continue playing.  I don't know whether these things would affect my ability to be a team player outside of gaming, except that avoiding bad moods and friendly communications with my team can keep up our **morale** and allow us to push forward with projects.",CLB-CMR,Low Frequency
97,True,3.0,Some of the time,"Overwatch,Resident Evil,Clash of Clans,Super Smash Bros,Various single player games on the Nintendo Switch","I would say it goes both ways.  I play a lot of single player games which don't really have anything to do with team playing, though I play Overwatch a lot, which is a pretty competitive game.  Granted, I usually just play with my brother, with every other player online being muted in the voice chat to limit communication to a text chat.  However, some ways I have noticed that it affects my team playing, even if minor, are how I deal with things that happen in regards to my team and the enemy team.  The competitiveness of the game can easily put me in a ""salty"", if not angry, mood, which is definitely a con of gaming for being a **team player**.  I've noticed that being angry with team mates affects my own ability to play, so trying to avoid these moods is good not only for me individually, but resultingly helpful for my whole team. Taking breaks whenever these moods begin has proven to be one way of dealing with this.  Additionally, typing things into the chat that are friendly, like wishing good luck before the game starts or complimenting an enemy player that beats you, helps to keep the mood of the game good.  Not only do I often play better with this, but after the game finishes, I come out of it feeling good about how the game went, and happy to continue playing.  I don't know whether these things would affect my ability to be a **team player** outside of gaming, except that avoiding bad moods and friendly communications with my team can keep up our morale and allow us to push forward with projects.",INT-GRP,Low Frequency
97,True,3.0,Some of the time,"Overwatch,Resident Evil,Clash of Clans,Super Smash Bros,Various single player games on the Nintendo Switch","I would say it goes both ways.  I play a lot of single player games which don't really have anything to do with team playing, though I play Overwatch a lot, which is a pretty competitive game.  Granted, I usually just play with my brother, with every other player online being muted in the voice chat to limit communication to a text chat.  However, some ways I have noticed that it affects my team playing, even if minor, are how I deal with things that happen in regards to my team and the enemy team.  The competitiveness of the game can easily put me in a ""salty"", if not angry, mood, which is definitely a con of gaming for being a team player.  I've noticed that being angry with team mates affects my own ability to play, so trying to avoid these moods is good not only for me individually, but resultingly helpful for my whole team. Taking breaks whenever these moods begin has proven to be one way of dealing with this.  Additionally, typing things into the chat that are friendly, like wishing good luck before the game starts or complimenting an enemy player that beats you, helps to keep the mood of the game good.  Not only do I often play better with this, but after the game finishes, I come out of it feeling good about how the game went, and happy to continue playing.  I don't know whether these things would affect my ability to be a team player outside of gaming, except that avoiding bad moods and friendly communications with my team can keep up our **morale** and allow us to push forward with projects.",INT-ENC,Low Frequency
97,True,3.0,Some of the time,"Overwatch,Resident Evil,Clash of Clans,Super Smash Bros,Various single player games on the Nintendo Switch","I would say it goes both ways.  I play a lot of single player games which don't really have anything to do with team playing, though I play Overwatch a lot, which is a pretty competitive game.  Granted, I usually just play with my brother, with every other player online being muted in the voice chat to **limit** communication to a text chat.  However, some ways I have noticed that it affects my team playing, even if minor, are how I deal with things that happen in regards to my team and the enemy team.  The competitiveness of the game can easily put me in a ""salty"", if not angry, mood, which is definitely a con of gaming for being a team player.  I've noticed that being angry with team mates affects my own ability to play, so trying to avoid these moods is good not only for me individually, but resultingly helpful for my whole team. Taking breaks whenever these moods begin has proven to be one way of dealing with this.  Additionally, typing things into the chat that are friendly, like wishing good luck before the game starts or complimenting an enemy player that beats you, helps to keep the mood of the game good.  Not only do I often play better with this, but after the game finishes, I come out of it feeling good about how the game went, and happy to continue playing.  I don't know whether these things would affect my ability to be a team player outside of gaming, except that avoiding bad moods and friendly communications with my team can keep up our morale and allow us to push forward with projects.",INT-BND,Low Frequency
97,True,3.0,Some of the time,"Overwatch,Resident Evil,Clash of Clans,Super Smash Bros,Various single player games on the Nintendo Switch","I would say it goes both ways.  I play a lot of **single player** games which don't really have anything to do with team playing, though I play Overwatch a lot, which is a pretty competitive game.  Granted, I usually just play with my brother, with every other player online being muted in the voice chat to limit communication to a text chat.  However, some ways I have noticed that it affects my team playing, even if minor, are how I deal with things that happen in regards to my team and the enemy team.  The competitiveness of the game can easily put me in a ""salty"", if not angry, mood, which is definitely a con of gaming for being a team player.  I've noticed that being angry with team mates affects my own ability to play, so trying to avoid these moods is good not only for me individually, but resultingly helpful for my whole team. Taking breaks whenever these moods begin has proven to be one way of dealing with this.  Additionally, typing things into the chat that are friendly, like wishing good luck before the game starts or complimenting an enemy player that beats you, helps to keep the mood of the game good.  Not only do I often play better with this, but after the game finishes, I come out of it feeling good about how the game went, and happy to continue playing.  I don't know whether these things would affect my ability to be a team player outside of gaming, except that avoiding bad moods and friendly communications with my team can keep up our morale and allow us to push forward with projects.",DEF-SLO,Low Frequency
97,True,3.0,Some of the time,"Overwatch,Resident Evil,Clash of Clans,Super Smash Bros,Various single player games on the Nintendo Switch","I would say it goes both ways.  I play a lot of single player games which don't really have anything to do with team playing, though I play Overwatch a lot, which is a pretty competitive game.  Granted, I usually just play with my brother, with every other player online being muted in the voice chat to limit communication to a text chat.  However, some ways I have noticed that it affects my team playing, even if minor, are how I deal with things that happen in regards to my team and the enemy team.  The competitiveness of the game can easily put me in a ""salty"", if not **angry**, mood, which is definitely a con of gaming for being a team player.  I've noticed that being **angry** with team mates affects my own ability to play, so trying to avoid these moods is good not only for me individually, but resultingly helpful for my whole team. Taking breaks whenever these moods begin has proven to be one way of dealing with this.  Additionally, typing things into the chat that are friendly, like wishing good luck before the game starts or complimenting an enemy player that beats you, helps to keep the mood of the game good.  Not only do I often play better with this, but after the game finishes, I come out of it feeling good about how the game went, and happy to continue playing.  I don't know whether these things would affect my ability to be a team player outside of gaming, except that avoiding bad moods and friendly communications with my team can keep up our morale and allow us to push forward with projects.",DEF-IRR,Low Frequency
98,True,2.0,Most of the time,"Horizon Forbidden West,Apex Legends,God of War,Mariokart 8 Deluxe,Minecraft","Absolutely, communication is key when playing Apex with friends. The game is completely unplayable without telling your teammates where you are, what you see, what you think the best move is for the team to take, accepting the **role** of a leader and giving it up sometimes, and carrying out commands from the person that takes that **role**. I can 100% see a connection between this kind of team gameplay and workspace communication **skills** and teamwork.",CLB-MNG,Low Frequency
98,True,2.0,Most of the time,"Horizon Forbidden West,Apex Legends,God of War,Mariokart 8 Deluxe,Minecraft","Absolutely, communication is key when playing Apex with friends. The game is completely unplayable without telling your teammates where you are, what you see, what you think the best move is for the team to take, accepting the role of a leader and giving it up sometimes, and carrying out commands from the person that takes that role. I can 100% see a connection between this kind of team gameplay and workspace communication skills and **teamwork**.",INT-GRP,Low Frequency
98,True,5.0,Half of the time,"Minecraft,Rocket League ,2K,,",I think gaming does help in **teams** to a certain amount. Personally I do care also about personal growth in the game as well as growth within the team. Being someone who needs a hand sometimes I find it very helpful playing games as a team. ,INT-GRP,High Frequency
98,True,5.0,Half of the time,"Minecraft,Rocket League ,2K,,",I think gaming does **help** in teams to a certain amount. Personally I do care also about personal growth in the game as well as growth within the team. Being someone who needs a hand sometimes I find it very helpful playing games as a team. ,INT-OTH,High Frequency
98,True,4.0,Most of the time,"Destiny 2,League of legends,Apex legends,Golf it,GTA 5",I think the games where your actually completing a task definitely make me a better team player. They force communication and for each player to learn their **role**. One good example would be raids in destiny 2 the team can only work if everyone is talking and helping other players on parts they struggle with.,CLB-MNG,High Frequency
98,True,4.0,Most of the time,"Destiny 2,League of legends,Apex legends,Golf it,GTA 5",I think the games where your actually completing a task definitely make me a better **team player**. They force communication and for each player to learn their role. One good example would be raids in destiny 2 the team can only work if everyone is talking and helping other players on parts they struggle with.,INT-GRP,High Frequency
98,True,3.0,Some of the time,"Rock Band,Stardew Valley,Overcooked,Minecraft,Jackbox Games","Since I mostly play single player games, probably not, but when I do play multiplayer games I think it does make me a better team player because it makes me work with other people and find the best way that we all **work together**.",CLB-COP,Low Frequency
98,True,3.0,Some of the time,"Rock Band,Stardew Valley,Overcooked,Minecraft,Jackbox Games","Since I mostly play single player games, probably not, but when I do play **multiplayer** games I think it does make me a better **team player** because it makes me work with other people and find the best way that we all work together.",INT-GRP,Low Frequency
98,True,3.0,Some of the time,"Rock Band,Stardew Valley,Overcooked,Minecraft,Jackbox Games","Since I mostly play **single player** games, probably not, but when I do play multiplayer games I think it does make me a better team player because it makes me work with other people and find the best way that we all work together.",DEF-SLO,Low Frequency
98,True,1.0,Some of the time,"Mariokart,FIFA,RocketLeague,,","Yes, I think that it makes me a better team player. The game I spend the most time playing is FIFA. The video game and the real game of soccer are all about teamwork since you are trying to win the match. Setting up an assist for a teammate while I play is just as important as scoring the **goal**. I think gaming makes me more aware of my actions and of the actions of others. ",PRO-GOL,Low Frequency
98,True,1.0,Some of the time,"Mariokart,FIFA,RocketLeague,,","Yes, I think that it makes me a better **team player**. The game I spend the most time playing is FIFA. The video game and the real game of soccer are all about **teamwork** since you are trying to win the match. Setting up an assist for a teammate while I play is just as important as scoring the goal. I think gaming makes me more aware of my actions and of the actions of others. ",INT-GRP,Low Frequency
98,True,1.0,Some of the time,"Mariokart,FIFA,RocketLeague,,","Yes, I think that it makes me a better team player. The game I spend the most time playing is FIFA. The video game and the real game of soccer are all about teamwork since you are trying to win the match. Setting up an **assist** for a teammate while I play is just as important as scoring the goal. I think gaming makes me more aware of my actions and of the actions of others. ",INT-OTH,Low Frequency
98,True,7.0,Half of the time,"Sid Mieres Civilization,Escape From Tarkov,Total war ,Minecraft,Halo",Certainly. Video games present dynamic enviorments with tons of variables. Often the challeneges are unique and require great teamwork and communication to overcome **efficiently**. ,COM-EFF,High Frequency
98,True,7.0,Half of the time,"Sid Mieres Civilization,Escape From Tarkov,Total war ,Minecraft,Halo",Certainly. Video games present dynamic enviorments with tons of variables. Often the challeneges are unique and require great **teamwork** and communication to overcome efficiently. ,INT-GRP,High Frequency
98,True,7.0,Some of the time,"Dungeons & Dragons (tabletop\, not video game),Assassin's Creed (multiple games),Other single player games,,","Yes.

Dungeons & Dragons is primarily about **collaborative** storytelling. It requires many people to **work together** to solve problems and further the story. As a frequent game master, my role is usually to **coordinate** the efforts of my players alongside managing the world around their characters.

My gaming experience has given me insight into team dynamics and how to **coordinate** conflicting personalities. I also understand the different types of roles that people play in teams and how to utilize the strengths that people have.",CLB-COP,High Frequency
98,True,7.0,Some of the time,"Dungeons & Dragons (tabletop\, not video game),Assassin's Creed (multiple games),Other single player games,,","Yes.

Dungeons & Dragons is primarily about collaborative storytelling. It requires many people to work together to solve problems and further the story. As a frequent game master, my **role** is usually to coordinate the efforts of my players alongside managing the world around their characters.

My gaming experience has given me insight into team dynamics and how to coordinate conflicting personalities. I also understand the different types of roles that people play in teams and how to utilize the **strengths** that people have.",CLB-MNG,High Frequency
98,True,7.0,Some of the time,"Dungeons & Dragons (tabletop\, not video game),Assassin's Creed (multiple games),Other single player games,,","Yes.

Dungeons & Dragons is primarily about collaborative storytelling. It requires many people to work together to **solve problems** and further the story. As a frequent game master, my role is usually to coordinate the efforts of my players alongside managing the world around their characters.

My gaming experience has given me insight into team dynamics and how to coordinate conflicting personalities. I also understand the different types of roles that people play in teams and how to utilize the strengths that people have.",PRO-STR,High Frequency
98,True,7.0,Some of the time,"Dungeons & Dragons (tabletop\, not video game),Assassin's Creed (multiple games),Other single player games,,","Yes.

Dungeons & Dragons is primarily about collaborative storytelling. It requires many people to work together to solve problems and further the story. As a frequent game master, my role is usually to coordinate the efforts of my players alongside managing the world around their characters.

My gaming experience has given me insight into team dynamics and how to coordinate conflicting personalities. I also understand the different types of roles that people play in **teams** and how to utilize the strengths that people have.",INT-GRP,High Frequency
98,True,6.0,Some of the time,"Ark: Survival Evolved,Minecraft,ShellShock,Risk of Rain 2,Bloons TD 6","Yes and no. Most of the games I play are mostly single player, I can play them in teams I just don't. However when I do play team games they are capture the flag type of games and require a lot of communication if we want to do well. This has allowed me to learn how to get information across in an **efficient** manner.",COM-EFF,High Frequency
98,True,6.0,Some of the time,"Ark: Survival Evolved,Minecraft,ShellShock,Risk of Rain 2,Bloons TD 6","Yes and no. Most of the games I play are mostly single player, I can play them in **teams** I just don't. However when I do play team games they are capture the flag type of games and require a lot of communication if we want to do well. This has allowed me to learn how to get information across in an efficient manner.",INT-GRP,High Frequency
98,True,6.0,Some of the time,"Ark: Survival Evolved,Minecraft,ShellShock,Risk of Rain 2,Bloons TD 6","Yes and no. Most of the games I play are mostly **single player**, I can play them in teams I just don't. However when I do play team games they are capture the flag type of games and require a lot of communication if we want to do well. This has allowed me to learn how to get information across in an efficient manner.",DEF-SLO,High Frequency
99,True,2.0,Always,",Master Duel - Yugioh,,,","I mainly play an online simulator for a card game.  I have been teaming up with a group of friends for the last decade and a half to build decks and talk **strategy**.  Together we think about future strategies that could be played at tournaments and the best way to counter those strategies.  We design decks to play with, this involves testing new strategies and playing against each other.  We celebrate each other's achievements and hold each other accountable when it comes to tournament play and **preparation**.  I'm sure there are many other ways that playing Yugioh has taught me how to be a team player.",PRO-STR,Low Frequency
99,True,2.0,Always,",Master Duel - Yugioh,,,","I mainly play an online simulator for a card game.  I have been teaming up with a **group** of friends for the last decade and a half to build decks and talk strategy.  Together we think about future strategies that could be played at tournaments and the best way to counter those strategies.  We design decks to play with, this involves testing new strategies and playing against each other.  We celebrate each other's achievements and hold each other accountable when it comes to tournament play and preparation.  I'm sure there are many other ways that playing Yugioh has taught me how to be a **team player**.",INT-GRP,Low Frequency
99,False,0.0,Never,"N/A,N/A,N/A,N/A,N/A","I don't game! I used to, but only rarely do I dabble in Minecraft. (I had to answer all of these)",UNCODED,Low Frequency
99,True,3.0,Half of the time,"Apex Legends,Minecraft,GTA,Warframe,Marvel: Spiderman",Gaming makes you a better team player as it can help establish effective communication skills along with being able to work under high **pressure** situations. You can also develop skills in design thinking and constructive collaboration with games like Minecraft if you play in a group.,COM-PSR,Low Frequency
99,True,3.0,Half of the time,"Apex Legends,Minecraft,GTA,Warframe,Marvel: Spiderman",Gaming makes you a better team player as it can help establish **effective communication** skills along with being able to work under high pressure situations. You can also develop skills in design thinking and constructive collaboration with games like Minecraft if you play in a group.,COM-EFF,Low Frequency
99,True,3.0,Half of the time,"Apex Legends,Minecraft,GTA,Warframe,Marvel: Spiderman",Gaming makes you a better team player as it can help establish effective communication skills along with being able to work under high pressure situations. You can also develop skills in design thinking and constructive **collaboration** with games like Minecraft if you play in a group.,CLB-COP,Low Frequency
99,True,3.0,Half of the time,"Apex Legends,Minecraft,GTA,Warframe,Marvel: Spiderman",Gaming makes you a better team player as it can help establish effective communication **skills** along with being able to work under high pressure situations. You can also develop **skills** in design thinking and constructive collaboration with games like Minecraft if you play in a group.,CLB-MNG,Low Frequency
99,True,3.0,Half of the time,"Apex Legends,Minecraft,GTA,Warframe,Marvel: Spiderman",Gaming makes you a better **team player** as it can help establish effective communication skills along with being able to work under high pressure situations. You can also develop skills in design thinking and constructive collaboration with games like Minecraft if you play in a **group**.,INT-GRP,Low Frequency
99,True,3.0,Half of the time,"Apex Legends,Minecraft,GTA,Warframe,Marvel: Spiderman",Gaming makes you a better team player as it can **help** establish effective communication skills along with being able to work under high pressure situations. You can also develop skills in design thinking and constructive collaboration with games like Minecraft if you play in a group.,INT-OTH,Low Frequency
99,True,7.0,Never,"Deep Rock Galactic,Total Warhammer 3,Elden Ring,Minecraft,Dark Souls 3",In my case it probably doesn't since I don't play competitive games or many **multiplayer** games.,INT-GRP,High Frequency
100,True,7.0,Most of the time,"Rocket League,League of Legends,Rust,Sid Meier's Civilization VI,Cult of the lamb",I am on the fence with this question in many aspects I have felt that playing these games have made me take in other peoples perspectives and use others to **help** improve my own gameplay. I try to take what they tell me and implement that in a meaningful way. That being said I also love my solo player games as well because I am able to focus on just myself and analyze my own gameplay to improve. A good combination is needed in order to improve because without internal reflection peoples constructive criticism would be of no effect. And only looking in on yourself will reach a peak that will cause your skill to plateau and a lower level.,INT-OTH,High Frequency
100,True,7.0,Most of the time,"Rocket League,League of Legends,Rust,Sid Meier's Civilization VI,Cult of the lamb",I am on the fence with this question in many aspects I have felt that playing these games have made me take in other peoples perspectives and use others to help improve my own gameplay. I try to take what they tell me and implement that in a meaningful way. That being said I also love my **solo** player games as well because I am able to focus on just myself and analyze my own gameplay to improve. A good combination is needed in order to improve because without internal reflection peoples constructive criticism would be of no effect. And only looking in on yourself will reach a peak that will cause your skill to plateau and a lower level.,DEF-SLO,High Frequency
101,True,1.0,Half of the time,"Animal Crossing,Lego Star Wars,Minecraft,Pokemon,Super Smash Bros","Yes, it forces me to cooperate with other players to achieve whatever it may be. Lots of Lego games require player 1 to do x and y and only then can player 2 do z. I'm a very impatient person and games like this force me to be patient and wait for someone else to complete a task so we can all move on. This task could maybe be accomplished by myself but it's typically more **efficient** to have another person do it. I hold myself to a high standard so I'm typically the person that does the bulk of the work. Games teach me that it's okay to let other people do work to make the team more **efficient**.",COM-EFF,Low Frequency
101,True,1.0,Half of the time,"Animal Crossing,Lego Star Wars,Minecraft,Pokemon,Super Smash Bros","Yes, it forces me to **cooperate** with other players to achieve whatever it may be. Lots of Lego games require player 1 to do x and y and only then can player 2 do z. I'm a very impatient person and games like this force me to be patient and wait for someone else to complete a task so we can all move on. This task could maybe be accomplished by myself but it's typically more efficient to have another person do it. I hold myself to a high standard so I'm typically the person that does the bulk of the work. Games teach me that it's okay to let other people do work to make the team more efficient.",CLB-COP,Low Frequency
